,   0,   0, 200, 212,  0.12500, -0.27500,  0.50000,  0.00000,  gem          , Lapis,
, 230, 180,   0, 160,  0.12500, -0.27500,  0.50000,  0.00000,  gem          , Topaz,
, 250, 250, 250, 160,  0.12500, -0.27500,  0.99995,  0.00000,  gem          , Diamond,
,   0, 180,  90, 160,  0.12500, -0.27500,  0.50000,  0.00000,  gem          , Emerald,
, 150, 100, 200, 160,  0.12500, -0.27500,  0.50000,  0.00000,  gem          , Amethyst,
,  15,  80, 185, 160,  0.12500, -0.27500,  0.50000,  0.00000,  gem          , Sapphire,
, 220, 220, 245,  64,  0.12500, -0.27500,  0.50000,  0.00000,  gem          , Glass,
,  80,  64,  32, 255,  0.12000, -0.27500,  0.10000,  0.00000,  loose        , Loose_Dirt,
, 120,  80,  64, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plantproduct , Wood,
,  24,  16,  12, 255,  0.12500, -0.27500,  0.10000,  0.00000,  solid        , Charred_Wood,
, 180, 180, 200, 128,  0.12500, -0.27500,  0.10000,  0.00000,  solid        , Ice,
,  80,  64,  32, 255,  0.12500, -0.27500,  0.25000,  0.00000,  solid        , Dirt,
,  69,  48,  24, 255,  0.12500, -0.27500,  0.25000,  0.00000,  solid        , Damp_Dirt,
,  32,  28,  24, 255,  0.12500, -0.27500,  0.25000,  0.00000,  solid        , Soil,
,  26,  22,  20, 255,  0.12500, -0.27500,  0.25000,  0.00000,  solid        , Damp_Soil,
, 160,  80,  20, 255,  0.12500, -0.27500,  0.30000,  0.00000,  solid        , Clay,
, 240, 240, 200, 255,  0.12500, -0.27500,  0.40000,  0.00000,  solid        , Bone,
,  20,  15,  10, 255,  0.12500, -0.27500,  0.50000,  0.00000,  solid        , Fossil,
, 120, 100,  80, 255,  0.12500, -0.27500,  0.50000,  0.00000,  solid        , Slate,
,  64, 132, 148, 255,  0.12500, -0.27500,  0.50000,  0.00000,  solid        , Asbestos,
,  32,  16,   8, 255,  0.12500, -0.27500,  0.70000,  0.00000,  solid        , Obsidian,
,  48,  24,  12, 255,  0.12000, -0.27500,  0.60000,  0.00000,  solid        , Lava_Rock,
,  64,  64,  64, 255,  0.15000, -0.27500,  0.60000,  0.00000,  solid        , Stone,
,  96,  96,  96, 255,  0.15000, -0.27500,  0.70000,  0.00000,  solid        , Granite,
, 128, 128, 128, 255,  0.15000, -0.27500,  0.50000,  0.00000,  solid        , Limestone,
, 212, 212, 212, 255,  0.15000, -0.27500,  0.70000,  0.00000,  solid        , Marble,
, 200, 200, 100, 255,  0.15000, -0.27500,  0.40000,  0.00000,  solid        , Sandstone,
, 200, 200, 230, 255,  0.12500, -0.27500,  0.70000,  0.00000,  ore          , Platinum_Ore,
, 245, 230, 128, 255,  0.12500, -0.27500,  0.70000,  0.00000,  ore          , Gold_Ore,
, 160, 160, 180, 255,  0.12500, -0.27500,  0.60000,  0.00000,  ore          , Silver_Ore,
, 128,  80,  80, 255,  0.12500, -0.27500,  0.60000,  0.00000,  ore          , Copper_Ore,
,  24,  32,  48, 255,  0.12500, -0.27500,  0.50000,  0.00000,  ore          , Lead_Ore,
, 180, 200, 150, 255,  0.12500, -0.27500,  0.50000,  0.00000,  ore          , Tin_Ore,
, 140, 110, 110, 255,  0.12500, -0.27500,  0.40000,  0.00000,  ore          , Iron_Ore,
, 100, 120, 140, 255,  0.12500, -0.27500,  0.40000,  0.00000,  ore          , Cobalt_Ore,
,  80,  80,  80, 255,  0.12500, -0.27500,  0.50000,  0.00000,  ore          , Nickel_Ore,
, 105, 115, 120, 255,  0.12500, -0.27500,  0.80000,  0.00000,  ore          , Titanium_Ore,
,  52,  55,  58, 255,  0.12500, -0.27500,  0.80000,  0.00000,  ore          , Tungsten_Ore,
,  98, 115,  98, 255,  0.15000, -0.27500,  0.80000,  0.00000,  ore          , Uranium_Ore,
, 200, 200, 230, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Platinum,
, 245, 230,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Gold,
, 160, 160, 200, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Silver,
, 128,  60,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Copper,
,  16,  32,  48, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Lead,
, 180, 200, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Tin,
, 140, 100, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Iron,
,  80, 100, 140, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Cobalt,
, 100, 100, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Nickel,
, 100, 110, 120, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Titanium,
,  50,  55,  60, 255,  0.12500, -0.27500,  0.10000,  0.00000,  metal        , Tungsten,
,  80, 120,  80, 255,  0.15000, -0.27500,  0.10000,  0.00000,  metal        , Uranium,
,  64,  48,  48, 255,  0.12500, -0.27500,  0.80000,  0.00000,  geo          , Volcanic_Rock,
, 120,  20,   0, 255,  0.12500, -0.27500,  0.90000,  0.00000,  geo          , Caldera,
,  25,  20,  20, 255,  0.12500, -0.27500,  1.00000,  0.00000,  geo          , Mantle,
,  10,  10,  10, 255,  0.12500, -0.27500,  0.10000,  0.00000,  boom         , Bomb,
, 255,   0,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  boom         , Dynamite,
, 120,  80,  48, 255,  0.12500, -0.27500,  0.10000,  0.00000,  platform     , Planks,
,  80,  80,  80, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plumbing     , Valve_(Closed),
,  80,  80,  80, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plumbing     , Valve_(Open),
,  80,  80,  80, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plumbing     , Pump,
,  60,  60,  60, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plumbing     , Drain,
, 100, 100, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plumbing     , Pipe,
, 100, 100, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plumbing     , Gutter,
, 110, 110, 110, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Milk),
, 105, 105, 105, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Mercury),
,  90,  90,  90, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Oil),
,  95,  95,  95, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Acid),
,  95,  95,  95, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Dilute_Acid),
,  95,  95,  95, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Irradiated_Water),
, 100, 100, 110, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Water),
, 100, 100, 110, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Brine),
, 110, 100, 110, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Wine),
, 110, 100, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Blood),
, 120, 100, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Guts),
, 100, 110, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Algae),
, 100, 110, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Slime),
, 110, 110, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Honey),
, 140, 130, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Magma),
, 130, 120, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Lava),
,  90,  80,  50, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Mud),
,  80,  70,  50, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Muck),
, 110, 110, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Quicksand),
,  80,  80,  80, 255,  0.12500, -0.27500,  0.10000,  0.00000,  pipes        , Pipe_(Molten_Slag),
, 110, 110, 110, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Milk),
, 105, 105, 105, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Mercury),
,  90,  90,  90, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Oil),
,  95,  95,  95, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Acid),
,  95,  95,  95, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Dilute_Acid),
,  95,  95,  95, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Irradiated_Water),
, 100, 100, 110, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Water),
, 100, 100, 110, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Brine),
, 110, 100, 110, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Wine),
, 110, 100, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Blood),
, 120, 100, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Guts),
, 100, 110, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Algae),
, 100, 110, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Slime),
, 110, 110, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Honey),
, 140, 130, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Magma),
, 130, 120, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Lava),
,  90,  80,  50, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Mud),
,  80,  70,  50, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Muck),
, 110, 110, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Quicksand),
,  80,  80,  80, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gutters      , Gutter_(Molten_Slag),
,  40,  40,  50, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gizmo        , Axle_(Left),
,  40,  40,  50, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gizmo        , Axle_(Right),
,  60,  50,  50, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gizmo        , Conveyor_(Left),
,  60,  50,  50, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gizmo        , Conveyor_(Right),
,  75,  75,  75, 255,  0.12500, -0.27500,  0.10000,  0.00000,  gizmo        , Piston,
, 116,  56,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , Wire,
, 116,  64,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , Wire_(C),
, 132,  72,   0, 255, -0.12500, -0.27500,  0.10000,  0.00000,  logic        , Wire_(I),
, 100,  52,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , Wire_(O),
, 216, 116,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , Gold_Wire,
, 216, 116,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , Gold_Wire_(C),
, 232, 132,   0, 255, -0.12500, -0.27500,  0.10000,  0.00000,  logic        , Gold_Wire_(I),
, 200, 100,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , Gold_Wire_(O),
,  16,  16,  16, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , Sensor,
,  25,  25,  25, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , OR_Gate,
,  50,  15,  15, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , XOR_Gate,
,  50,  25,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , XNOR_Gate,
,  75,   0,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , NOT_Gate,
,   0,  25,  50, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , AND_Gate,
,   0,   0,  75, 255,  0.12500, -0.27500,  0.10000,  0.00000,  logic        , NAND_Gate,
,  56,  48,  40, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plant        , Root,
,  48,  32,  24, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plant        , Taproot,
,  64,  48,  32, 255,  0.12750, -0.27500,  0.10000,  0.00000,  plant        , Trunk,
,  72,  56,  40, 255,  0.12000, -0.27500,  0.10000,  0.00000,  plant        , Branch,
,  80,  64,  48, 255,  0.11250, -0.27500,  0.10000,  0.00000,  plant        , Stick,
,  40,  80,   0, 225,  0.10000, -0.27500,  0.10000,  0.00000,  plant        , Leaves,
,  80,  40,   0, 225,  0.10000, -0.27500,  0.10000,  0.00000,  plant        , Old_Leaves,
, 100,  20,   0, 225,  0.10000, -0.27500,  0.10000,  0.00000,  plant        , Dry_Leaves,
,  60,  40,  20, 225,  0.10000, -0.27500,  0.10000,  0.00000,  plant        , Dead_Leaves,
,  10, 120,   0, 255,  0.12750, -0.27500,  0.10000,  0.00000,  plant        , Cactus,
,  20, 120,   0, 255,  0.12000, -0.27500,  0.10000,  0.00000,  plant        , Cactus_Arm,
,   0, 128,   0, 255, -0.06200, -0.27500,  0.10000,  0.00000,  plant        , Grass,
,  20,  80,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plant        , Moss,
,   0,  54,   0, 255, -0.06200, -0.27500,  0.10000,  0.00000,  plant        , Seaweed,
, 128,   0, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  plant        , Spiderwort,
,  80,   0,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Crab,
,   0,  80,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Frog,
,   8,  96,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Frog_Legs,
, 100,  80,  40, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Toad,
, 116,  96,  48, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Toad_Legs,
,  25,  15,  10, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Mole,
, 100,  80,  80, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Hedgehog,
, 120, 100,  90, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Squirrel,
, 140, 120, 110, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Squirrel_Tail,
,  80,  60,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Rabbit,
, 100,  80,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Rabbit_Legs,
, 100, 100, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Mouse,
, 255, 200, 200, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Mouse_Tail,
,  80,  80,  80, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Rat,
, 255, 160, 160, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Rat_Tail,
,   0,  40,  80, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Fish,
,   0,  50, 100, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Fish_Tail,
,   0, 210,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Snake_Head,
,   0, 200,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Snake,
,   0, 190,   0, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Snake_Tail,
, 255, 255, 255, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Bird_Wing,
, 225, 225, 225, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Bird,
,  20,  20,  20, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Bat_Wing,
,  10,  10,  10, 255,  0.12500, -0.27500,  0.10000,  0.00000,  critter      , Bat,
, 255, 255, 225, 255,  0.12500, -0.27500,  0.10000,  0.00000,  egg          , Crab_Egg,
, 255, 255, 225, 255,  0.12500, -0.27500,  0.10000,  0.00000,  egg          , Frog_Egg,
, 255, 255, 225, 255,  0.12500, -0.27500,  0.10000,  0.00000,  egg          , Toad_Egg,
, 255, 255, 225, 255,  0.12500, -0.27500,  0.10000,  0.00000,  egg          , Fish_Egg,
, 255, 255, 225, 255,  0.12500, -0.27500,  0.10000,  0.00000,  egg          , Snake_Egg,
, 255, 255, 225, 255,  0.12500, -0.27500,  0.10000,  0.00000,  egg          , Bird_Egg,
, 170, 170, 190, 128,  0.12500, -0.27500,  0.10000,  0.00000,  wall         , Ice_Wall,
,  70,  54,  22, 255,  0.12500, -0.27500,  0.10000,  0.00000,  wall         , Dirt_Wall,
,  14,  10,   6, 255,  0.12500, -0.27500,  0.10000,  0.00000,  wall         , Soil_Wall,
, 150,  70,  10, 255,  0.12500, -0.27500,  0.10000,  0.00000,  wall         , Clay_Wall,
, 230, 230, 190, 255,  0.12500, -0.27500,  0.10000,  0.00000,  wall         , Bone_Wall,
,  15,  10,   5, 255,  0.12500, -0.27500,  0.10000,  0.00000,  wall         , Fossil_Wall,
, 110,  90,  70, 255,  0.12500, -0.27500,  0.10000,  0.00000,  wall         , Slate_Wall,
,  54, 122, 138, 255,  0.12500, -0.27500,  0.10000,  0.00000,  wall         , Asbestos_Wall,
,  27,  11,   3, 255,  0.12500, -0.27500,  0.10000,  0.00000,  wall         , Obsidian_Wall,
,  54,  54,  54, 255,  0.15000, -0.27500,  0.10000,  0.00000,  wall         , Stone_Wall,
,  70,  70,  70, 255,  0.15000, -0.27500,  0.10000,  0.00000,  wall         , Granite_Wall,
, 118, 118, 118, 255,  0.15000, -0.27500,  0.10000,  0.00000,  wall         , Limestone_Wall,
, 190, 190,  90, 255,  0.15000, -0.27500,  0.10000,  0.00000,  wall         , Sandstone_Wall,
, 110,  70,  54, 255,  0.12500, -0.27500,  0.10000,  0.00000,  wall         , Wood_Wall,
